targetkey,neo,neo sent,gas,gas sent,multisig,email
03cdfa4970ff0dc2007546c0eed586f1c91cec42fd1a11e17e8849cb071255e31e,0,no,1000,yes,AMnWH37ALaaSyF7zEmvZNvkZwjxDBYYdQb
037692f8661598524d0f137fb3795e8bf541d015de353f1fe50456768a03023738,1000,yes,1000,yes,AKZS6go9yCzsKYYAxNBv1FjhmgHt3fS6GP
020873c7a3b8ba32aa1faff9ecf47087fc9cc006f2aea26506999a735ccdc3cc79,1000,yes,1000,yes,AGbKsbGdXA7bsriqnPmVAosoPKypKFLeUU
03659bead2520afcc9740faf53d76f40c4788acf073c187394858aec2e7949a6c4,10,yes,10,yes,AT3FHmXfpZ3rzt8zn56G93SQTQGszFvyzb
03d90df0d51c865f6c57bfa8e5f4d5c6dff036ca2e1f0ba1df2c7a48336150e9d7,1000,yes,1000,yes,ATirXesXX8KaLPd2pW1g6Cjo4zTC1RbZqQ
030d6a05b6fd923ea63d3ce3536317f38657d8a27d2b4905102d9066b7cb8d0d37,1000,yes,0,no,AM5cEB4RJLatjUpsf15kscALEhwhvf6Ssr
025e3d4ced7f6142511a6738acb290121a23dbe3f46a378edcfa693769c622871d,10,no,0,no,ARhmqqRSjBDUumq8XKUv7NrJfQsqNmtvdq
02faf852e6da0a54e6ffdfe132ed0ca76ba57a344020c402c15875448b0423d2ce,1000,no,1000,yes,AL6N6sFVBseizvwPERV2HmZuUQ8PfWiwah
